id,station,year,month,tmax,tmin,rain
581,Oxford,1901,5,17.4,6.2,31.8
582,Oxford,1901,6,19.8,9.4,38.6
583,Oxford,1901,7,23.8,13.2,118.1
584,Oxford,1901,8,21.4,11.5,54.3
585,Oxford,1901,9,18.5,10.0,47.0
586,Oxford,1901,10,14.1,6.2,30.5
587,Oxford,1901,11,8.1,1.7,13.4
588,Oxford,1901,12,6.4,0.9,83.5
589,Oxford,1902,1,7.8,2.6,17.1
590,Oxford,1902,2,4.7,-0.5,26.9
591,Oxford,1902,3,11.0,3.8,30.8
592,Oxford,1902,4,12.7,3.5,30.6
593,Oxford,1902,5,13.8,5.4,38.6
594,Oxford,1902,6,18.5,9.8,50.1
595,Oxford,1902,7,20.5,11.0,15.7
596,Oxford,1902,8,19.6,11.1,56.0
597,Oxford,1902,9,18.0,8.5,27.9
598,Oxford,1902,10,13.0,6.8,39.0
599,Oxford,1902,11,9.6,4.5,56.8
600,Oxford,1902,12,7.0,2.5,33.9
601,Oxford,1903,1,6.9,2.4,65.4
602,Oxford,1903,2,10.5,4.5,19.8
603,Oxford,1903,3,11.1,4.3,77.1
604,Oxford,1903,4,11.0,2.6,58.5
605,Oxford,1903,5,16.2,7.2,111.0
606,Oxford,1903,6,17.5,8.9,141.8
607,Oxford,1903,7,20.7,11.9,88.2
608,Oxford,1903,8,18.8,10.9,84.7
609,Oxford,1903,9,17.8,9.7,39.3
610,Oxford,1903,10,14.0,8.5,163.3
611,Oxford,1903,11,9.6,3.9,38.2
612,Oxford,1903,12,5.7,1.6,26.5
613,Oxford,1904,1,6.8,1.4,79.1
614,Oxford,1904,2,6.4,1.5,76.0
615,Oxford,1904,3,8.3,1.6,26.4
616,Oxford,1904,4,13.8,5.4,20.4
617,Oxford,1904,5,15.6,7.4,81.7
618,Oxford,1904,6,18.8,9.2,26.5
619,Oxford,1904,7,23.2,13.0,85.1
620,Oxford,1904,8,20.6,11.0,38.7
621,Oxford,1904,9,17.3,7.9,31.6
622,Oxford,1904,10,13.5,6.3,21.8
623,Oxford,1904,11,8.5,2.0,39.5
624,Oxford,1904,12,6.4,1.6,46.9
625,Oxford,1905,1,6.3,0.4,19.9
626,Oxford,1905,2,8.4,3.2,10.2
627,Oxford,1905,3,11.1,3.9,75.7
628,Oxford,1905,4,11.5,4.5,49.0
629,Oxford,1905,5,16.7,6.1,19.5
630,Oxford,1905,6,19.5,10.9,105.1
631,Oxford,1905,7,23.3,13.4,4.0
632,Oxford,1905,8,19.7,11.4,80.4
633,Oxford,1905,9,16.8,9.4,32.5
634,Oxford,1905,10,11.4,3.8,35.4
635,Oxford,1905,11,8.3,2.2,75.5
636,Oxford,1905,12,7.0,2.2,25.1
637,Oxford,1906,1,8.4,3.1,89.3
638,Oxford,1906,2,6.6,0.7,40.4
639,Oxford,1906,3,9.3,2.1,32.2
640,Oxford,1906,4,13.8,2.1,9.0
641,Oxford,1906,5,15.5,7.2,45.0
642,Oxford,1906,6,20.2,9.3,86.9
643,Oxford,1906,7,22.2,11.6,26.7
644,Oxford,1906,8,23.4,12.6,25.4
645,Oxford,1906,9,20.4,9.4,25.0
646,Oxford,1906,10,14.9,8.3,104.8
647,Oxford,1906,11,10.5,4.7,82.4
648,Oxford,1906,12,6.2,0.6,48.3
649,Oxford,1907,1,6.3,1.1,15.5
650,Oxford,1907,2,6.3,0.3,28.6
651,Oxford,1907,3,12.1,1.8,21.3
652,Oxford,1907,4,12.6,4.1,57.4
653,Oxford,1907,5,15.9,7.3,59.6
654,Oxford,1907,6,16.8,9.5,75.1
655,Oxford,1907,7,19.2,10.4,86.0
656,Oxford,1907,8,19.3,11.0,34.9
657,Oxford,1907,9,19.7,9.0,18.1
658,Oxford,1907,10,13.7,7.0,135.9
659,Oxford,1907,11,10.2,4.2,57.5
660,Oxford,1907,12,7.8,3.0,97.7
661,Oxford,1908,1,5.5,-0.4,42.4
662,Oxford,1908,2,8.6,2.7,22.2
663,Oxford,1908,3,8.3,1.5,67.7
664,Oxford,1908,4,10.4,2.4,109.4
665,Oxford,1908,5,17.6,9.0,37.2
666,Oxford,1908,6,20.5,9.8,43.1
667,Oxford,1908,7,21.5,12.2,54.2
668,Oxford,1908,8,20.0,10.7,77.0
669,Oxford,1908,9,17.0,9.4,41.9
670,Oxford,1908,10,16.1,8.1,29.7
671,Oxford,1908,11,11.1,5.0,28.6
672,Oxford,1908,12,6.5,1.6,49.9
673,Oxford,1909,1,6.2,1.1,20.9
674,Oxford,1909,2,6.5,-0.6,10.6
675,Oxford,1909,3,7.1,1.2,63.7
676,Oxford,1909,4,15.1,3.5,50.2
677,Oxford,1909,5,17.3,5.4,48.1
678,Oxford,1909,6,16.1,8.8,101.4
679,Oxford,1909,7,19.6,11.7,61.5
680,Oxford,1909,8,21.2,11.7,83.7
681,Oxford,1909,9,16.1,9.1,79.1
682,Oxford,1909,10,14.1,8.1,90.8
683,Oxford,1909,11,8.3,2.3,16.1
684,Oxford,1909,12,7.3,1.9,78.4
685,Oxford,1910,1,6.7,1.6,40.4
686,Oxford,1910,2,8.6,2.8,74.8
687,Oxford,1910,3,10.6,1.9,15.4
688,Oxford,1910,4,11.8,4.2,73.0
689,Oxford,1910,5,16.5,7.3,52.6
690,Oxford,1910,6,19.9,11.3,75.7
691,Oxford,1910,7,18.3,11.1,51.1
692,Oxford,1910,8,19.5,12.0,48.0
693,Oxford,1910,9,17.1,9.1,11.2
694,Oxford,1910,10,14.2,8.5,94.6
695,Oxford,1910,11,6.9,0.4,78.6
696,Oxford,1910,12,8.8,4.7,125.9
697,Oxford,1911,1,6.3,1.3,20.4
698,Oxford,1911,2,8.0,2.4,35.3
699,Oxford,1911,3,8.5,2.7,41.7
700,Oxford,1911,4,12.2,4.2,29.6
701,Oxford,1911,5,18.6,8.4,56.0
702,Oxford,1911,6,20.1,10.5,30.2
703,Oxford,1911,7,26.1,13.1,10.8
704,Oxford,1911,8,24.9,14.0,26.1
705,Oxford,1911,9,21.4,9.4,36.5
706,Oxford,1911,10,13.4,6.7,62.6
707,Oxford,1911,11,9.3,3.6,61.9
708,Oxford,1911,12,9.1,4.6,126.9
709,Oxford,1912,1,6.8,1.7,111.5
710,Oxford,1912,2,8.8,3.7,54.2
711,Oxford,1912,3,10.8,5.0,83.3
712,Oxford,1912,4,14.7,3.8,0.6
713,Oxford,1912,5,17.5,8.8,55.2
714,Oxford,1912,6,18.6,10.2,83.0
715,Oxford,1912,7,21.1,12.5,78.7
716,Oxford,1912,8,17.1,10.0,123.6
717,Oxford,1912,9,15.2,7.7,29.8
718,Oxford,1912,10,13.3,3.9,80.8
719,Oxford,1912,11,9.2,4.1,47.2
720,Oxford,1912,12,10.1,5.0,85.9
721,Oxford,1913,1,7.6,3.0,77.0
722,Oxford,1913,2,7.8,1.9,24.9
723,Oxford,1913,3,10.4,3.3,68.1
724,Oxford,1913,4,12.2,4.7,96.8
725,Oxford,1913,5,17.0,7.8,68.4
726,Oxford,1913,6,19.9,10.0,14.5
727,Oxford,1913,7,19.6,11.4,20.1
728,Oxford,1913,8,21.0,11.1,20.4
729,Oxford,1913,9,18.6,10.8,47.6
730,Oxford,1913,10,15.0,8.5,120.9
731,Oxford,1913,11,11.9,5.7,63.6
732,Oxford,1913,12,7.5,2.8,24.2
733,Oxford,1914,1,6.0,1.2,13.9
734,Oxford,1914,2,10.4,3.8,51.4
735,Oxford,1914,3,10.1,3.3,92.0
736,Oxford,1914,4,15.9,4.7,29.8
737,Oxford,1914,5,16.6,6.4,37.1
738,Oxford,1914,6,20.8,10.0,77.4
739,Oxford,1914,7,20.9,12.2,77.7
740,Oxford,1914,8,21.8,12.1,47.3
741,Oxford,1914,9,19.5,8.3,22.2
742,Oxford,1914,10,14.6,7.2,74.8
743,Oxford,1914,11,10.2,4.0,74.1
744,Oxford,1914,12,8.0,2.6,147.9
745,Oxford,1915,1,6.5,2.2,81.1
746,Oxford,1915,2,7.9,1.9,91.7
747,Oxford,1915,3,9.3,1.8,33.1
748,Oxford,1915,4,12.9,3.5,21.0
749,Oxford,1915,5,17.1,6.4,90.3
750,Oxford,1915,6,20.6,9.5,35.1
751,Oxford,1915,7,19.7,11.3,114.1
752,Oxford,1915,8,20.8,12.2,35.2
753,Oxford,1915,9,18.8,8.6,74.3
754,Oxford,1915,10,12.7,6.3,53.3
755,Oxford,1915,11,6.9,0.1,64.6
756,Oxford,1915,12,9.0,3.5,127.1
757,Oxford,1916,1,10.3,5.1,38.1
758,Oxford,1916,2,6.5,1.1,97.3
759,Oxford,1916,3,6.5,1.1,131.8
760,Oxford,1916,4,13.9,4.3,25.2
761,Oxford,1916,5,17.3,7.6,51.6
762,Oxford,1916,6,15.9,8.1,46.9
763,Oxford,1916,7,20.9,11.0,45.3
764,Oxford,1916,8,21.8,12.6,102.9
765,Oxford,1916,9,17.6,9.0,23.3
766,Oxford,1916,10,14.6,8.2,93.7
767,Oxford,1916,11,9.4,3.8,85.6
768,Oxford,1916,12,4.1,-0.6,72.3
769,Oxford,1917,1,3.2,0.1,36.5
770,Oxford,1917,2,4.3,-1.4,32.0
771,Oxford,1917,3,6.9,0.0,45.5
772,Oxford,1917,4,10.5,1.8,41.5
773,Oxford,1917,5,19.5,8.2,42.0
774,Oxford,1917,6,21.4,10.8,56.4
775,Oxford,1917,7,21.1,11.9,82.9
776,Oxford,1917,8,19.0,12.7,101.3
777,Oxford,1917,9,18.7,10.8,43.1
778,Oxford,1917,10,12.2,4.0,106.0
779,Oxford,1917,11,10.6,5.3,17.3
780,Oxford,1917,12,4.7,-0.7,24.5
781,Oxford,1918,1,6.4,1.3,69.6
782,Oxford,1918,2,9.2,3.9,27.9
783,Oxford,1918,3,10.9,2.1,19.8
784,Oxford,1918,4,10.5,3.6,81.5
785,Oxford,1918,5,19.1,8.0,47.0
786,Oxford,1918,6,18.9,8.5,33.3
787,Oxford,1918,7,20.8,11.7,100.6
788,Oxford,1918,8,21.1,12.0,30.5
789,Oxford,1918,9,16.1,9.0,126.1
790,Oxford,1918,10,12.6,6.4,44.3
791,Oxford,1918,11,9.2,2.1,49.5
792,Oxford,1918,12,9.9,5.0,59.5
793,Oxford,1919,1,5.2,0.6,85.5
794,Oxford,1919,2,4.3,-1.0,55.7
795,Oxford,1919,3,7.5,1.0,97.9
796,Oxford,1919,4,11.8,3.3,57.1
797,Oxford,1919,5,19.5,7.8,15.6
798,Oxford,1919,6,20.4,9.7,17.9
799,Oxford,1919,7,18.7,10.2,59.7
800,Oxford,1919,8,22.4,12.0,72.5
801,Oxford,1919,9,18.0,8.7,31.5
802,Oxford,1919,10,12.1,2.3,38.2
803,Oxford,1919,11,6.1,1.0,21.8
804,Oxford,1919,12,8.6,3.2,112.3
805,Oxford,1920,1,8.6,2.8,54.3
806,Oxford,1920,2,9.9,2.7,16.1
807,Oxford,1920,3,12.0,3.8,41.8
808,Oxford,1920,4,12.0,5.9,78.5
809,Oxford,1920,5,17.1,7.8,42.9
810,Oxford,1920,6,19.6,10.1,81.2
811,Oxford,1920,7,18.2,11.0,119.0
812,Oxford,1920,8,18.0,9.7,28.5
813,Oxford,1920,9,18.1,9.3,45.0
814,Oxford,1920,10,14.5,6.6,48.9
815,Oxford,1920,11,9.8,3.4,35.1
816,Oxford,1920,12,6.8,2.2,58.9
817,Oxford,1921,1,9.9,5.2,62.4
818,Oxford,1921,2,8.6,1.4,14.3
819,Oxford,1921,3,11.8,4.1,23.8
820,Oxford,1921,4,14.2,3.9,23.1
821,Oxford,1921,5,17.5,6.9,38.0
822,Oxford,1921,6,21.4,9.5,8.7
823,Oxford,1921,7,26.1,13.3,7.2
824,Oxford,1921,8,20.9,12.1,41.9
825,Oxford,1921,9,20.6,9.3,43.6
826,Oxford,1921,10,18.9,8.2,32.5
827,Oxford,1921,11,8.0,1.7,42.9
828,Oxford,1921,12,9.4,3.6,40.9
829,Oxford,1922,1,7.1,1.3,61.2
830,Oxford,1922,2,8.3,1.4,58.0
831,Oxford,1922,3,8.5,1.8,48.9
832,Oxford,1922,4,10.4,1.9,71.9
833,Oxford,1922,5,19.9,8.1,34.0
834,Oxford,1922,6,19.9,9.3,30.3
835,Oxford,1922,7,18.5,10.4,90.2
836,Oxford,1922,8,18.1,10.1,130.4
837,Oxford,1922,9,16.9,8.8,35.4
838,Oxford,1922,10,12.9,4.0,12.7
839,Oxford,1922,11,9.0,2.3,31.2
840,Oxford,1922,12,8.4,3.9,66.4
841,Oxford,1923,1,8.4,2.2,40.6
842,Oxford,1923,2,8.8,3.7,91.3
843,Oxford,1923,3,9.8,3.6,66.8
844,Oxford,1923,4,12.2,4.3,57.9
845,Oxford,1923,5,14.7,6.0,36.6
846,Oxford,1923,6,17.3,8.8,10.8
847,Oxford,1923,7,23.4,13.5,37.9
848,Oxford,1923,8,21.4,11.1,83.8
849,Oxford,1923,9,18.0,8.5,46.3
850,Oxford,1923,10,13.6,7.1,99.7
851,Oxford,1923,11,6.8,0.0,34.6
852,Oxford,1923,12,7.4,1.0,60.4
853,Oxford,1924,1,7.7,3.0,80.1
854,Oxford,1924,2,6.3,0.4,6.5
855,Oxford,1924,3,9.6,-0.2,23.8
856,Oxford,1924,4,12.5,3.7,67.6
857,Oxford,1924,5,16.9,8.0,100.6
858,Oxford,1924,6,19.1,10.4,69.3
859,Oxford,1924,7,20.7,10.9,92.5
860,Oxford,1924,8,18.8,10.5,49.8
861,Oxford,1924,9,17.4,10.5,108.4
862,Oxford,1924,10,14.1,7.3,99.0
863,Oxford,1924,11,10.1,4.8,47.2
864,Oxford,1924,12,9.1,4.3,110.1
865,Oxford,1925,1,8.4,2.3,40.9
866,Oxford,1925,2,9.0,2.5,86.4
867,Oxford,1925,3,8.9,1.5,11.9
868,Oxford,1925,4,12.2,3.6,56.6
869,Oxford,1925,5,16.8,7.8,68.0
870,Oxford,1925,6,21.5,9.9,1.7
871,Oxford,1925,7,22.5,12.3,98.9
872,Oxford,1925,8,20.1,12.0,59.5
873,Oxford,1925,9,16.3,7.8,82.0
874,Oxford,1925,10,15.2,6.9,71.4
875,Oxford,1925,11,7.7,1.4,47.6
876,Oxford,1925,12,6.0,0.4,51.5
877,Oxford,1926,1,7.5,1.5,101.0
878,Oxford,1926,2,10.2,4.7,54.1
879,Oxford,1926,3,10.6,3.3,16.8
880,Oxford,1926,4,14.1,5.2,68.8
881,Oxford,1926,5,15.1,6.6,79.5
882,Oxford,1926,6,18.8,9.4,61.9
883,Oxford,1926,7,21.6,12.9,67.6
884,Oxford,1926,8,21.6,12.1,30.2
885,Oxford,1926,9,19.6,11.0,35.7
886,Oxford,1926,10,12.6,4.5,55.0
887,Oxford,1926,11,10.0,3.6,113.5
888,Oxford,1926,12,6.9,1.3,11.3
889,Oxford,1927,1,7.8,1.8,60.6
890,Oxford,1927,2,7.0,1.3,97.9
891,Oxford,1927,3,11.5,4.4,60.4
892,Oxford,1927,4,13.1,4.5,44.1
893,Oxford,1927,5,17.7,6.8,21.4
894,Oxford,1927,6,17.9,8.8,81.1
895,Oxford,1927,7,19.6,12.6,78.4
896,Oxford,1927,8,20.1,12.2,105.4
897,Oxford,1927,9,16.4,9.6,133.8
898,Oxford,1927,10,15.0,6.8,48.1
899,Oxford,1927,11,9.5,3.5,67.1
900,Oxford,1927,12,4.0,0.3,87.0
901,Oxford,1928,1,9.0,2.2,97.3
902,Oxford,1928,2,10.3,2.2,44.9
903,Oxford,1928,3,10.6,3.4,39.0
904,Oxford,1928,4,13.0,4.5,22.5
905,Oxford,1928,5,16.5,6.4,14.8
906,Oxford,1928,6,18.6,9.1,45.1
907,Oxford,1928,7,23.3,12.4,48.0
908,Oxford,1928,8,20.2,11.7,33.3
909,Oxford,1928,9,19.2,7.9,16.0
910,Oxford,1928,10,14.8,6.8,83.9
911,Oxford,1928,11,11.5,4.6,70.8
912,Oxford,1928,12,6.6,0.4,55.8
913,Oxford,1929,1,3.7,-1.1,29.8
914,Oxford,1929,2,3.3,-3.0,14.1
915,Oxford,1929,3,12.9,-0.1,1.4
916,Oxford,1929,4,11.8,2.5,34.3
917,Oxford,1929,5,17.1,6.4,28.4
918,Oxford,1929,6,18.9,8.9,24.3
919,Oxford,1929,7,22.7,11.2,34.8
920,Oxford,1929,8,21.2,11.6,25.4
921,Oxford,1929,9,23.2,10.7,2.6
922,Oxford,1929,10,14.1,6.3,77.7
923,Oxford,1929,11,11.0,3.3,165.9
924,Oxford,1929,12,9.2,3.4,131.7
925,Oxford,1930,1,9.0,3.4,73.0
926,Oxford,1930,2,5.4,0.3,13.7
927,Oxford,1930,3,9.8,1.8,31.0
928,Oxford,1930,4,12.5,5.0,55.1
929,Oxford,1930,5,15.6,7.0,54.9
930,Oxford,1930,6,21.1,10.8,20.1
931,Oxford,1930,7,20.1,11.7,79.5
932,Oxford,1930,8,21.2,12.0,51.9
933,Oxford,1930,9,18.0,10.5,90.8
934,Oxford,1930,10,14.6,7.5,32.0
935,Oxford,1930,11,10.2,2.8,106.1
936,Oxford,1930,12,7.0,1.9,76.8
937,Oxford,1931,1,6.5,0.8,36.2
938,Oxford,1931,2,7.4,1.3,43.7
939,Oxford,1931,3,9.2,0.3,3.7
940,Oxford,1931,4,11.8,4.7,75.8
941,Oxford,1931,5,16.1,7.8,72.8
942,Oxford,1931,6,19.5,11.0,89.7
943,Oxford,1931,7,19.6,12.1,80.6
944,Oxford,1931,8,19.1,11.2,90.4
945,Oxford,1931,9,15.7,8.3,62.9
946,Oxford,1931,10,13.4,5.2,18.1
947,Oxford,1931,11,11.0,5.1,90.6
948,Oxford,1931,12,7.8,2.8,28.8
949,Oxford,1932,1,9.4,3.5,38.3
950,Oxford,1932,2,5.8,-0.4,3.5
951,Oxford,1932,3,9.6,0.4,54.4
952,Oxford,1932,4,11.3,3.8,62.1
953,Oxford,1932,5,14.8,7.5,139.1
954,Oxford,1932,6,19.2,9.5,14.6
955,Oxford,1932,7,20.6,12.7,61.6
956,Oxford,1932,8,22.9,13.6,64.7
957,Oxford,1932,9,17.7,9.7,66.0
958,Oxford,1932,10,13.1,5.9,120.8
959,Oxford,1932,11,9.6,4.0,31.5
960,Oxford,1932,12,8.2,3.5,17.7
961,Oxford,1933,1,5.3,-0.7,44.5
962,Oxford,1933,2,7.9,1.4,88.6
963,Oxford,1933,3,12.9,3.3,60.6
964,Oxford,1933,4,14.4,4.5,25.3
965,Oxford,1933,5,17.7,8.1,44.9
966,Oxford,1933,6,21.4,10.6,34.1
967,Oxford,1933,7,23.9,13.6,47.5
968,Oxford,1933,8,24.6,12.7,20.5
969,Oxford,1933,9,20.6,10.7,52.8
970,Oxford,1933,10,14.0,6.7,36.3
971,Oxford,1933,11,8.8,2.8,28.5
972,Oxford,1933,12,3.5,-0.7,7.8
973,Oxford,1934,1,7.5,0.6,47.8
974,Oxford,1934,2,7.5,-0.5,7.7
975,Oxford,1934,3,9.6,1.3,45.2
976,Oxford,1934,4,12.7,4.5,53.0
977,Oxford,1934,5,17.6,6.9,18.0
978,Oxford,1934,6,21.1,10.6,36.6
979,Oxford,1934,7,25.3,12.9,24.0
980,Oxford,1934,8,21.1,11.4,46.2
981,Oxford,1934,9,20.2,10.7,61.4
982,Oxford,1934,10,14.5,7.6,34.9
983,Oxford,1934,11,9.3,3.9,41.4
984,Oxford,1934,12,10.5,5.9,142.2
985,Oxford,1935,1,7.3,2.5,13.9
986,Oxford,1935,2,9.3,2.9,52.0
987,Oxford,1935,3,11.1,2.8,11.4
988,Oxford,1935,4,12.6,4.4,91.8
989,Oxford,1935,5,15.1,5.4,35.9
990,Oxford,1935,6,20.0,11.2,114.6
991,Oxford,1935,7,23.9,12.7,12.9
992,Oxford,1935,8,23.4,12.1,45.3
993,Oxford,1935,9,18.7,10.2,116.3
994,Oxford,1935,10,14.0,6.1,94.9
995,Oxford,1935,11,10.4,4.3,103.1
996,Oxford,1935,12,5.6,0.9,78.8
997,Oxford,1936,1,7.2,1.7,80.3
998,Oxford,1936,2,6.2,-0.3,39.6
999,Oxford,1936,3,11.0,4.1,46.5
1000,Oxford,1936,4,10.7,2.9,41.8
1001,Oxford,1936,5,17.1,6.8,10.7
1002,Oxford,1936,6,20.0,10.6,91.6
1003,Oxford,1936,7,19.6,12.0,87.1
1004,Oxford,1936,8,22.2,11.7,21.0
1005,Oxford,1936,9,18.7,11.3,83.7
1006,Oxford,1936,10,13.8,5.2,33.6
1007,Oxford,1936,11,9.0,2.2,67.7
1008,Oxford,1936,12,8.5,2.2,50.7
1009,Oxford,1937,1,8.4,2.5,84.8
1010,Oxford,1937,2,9.5,3.5,120.3
1011,Oxford,1937,3,7.7,0.8,77.5
1012,Oxford,1937,4,13.5,5.8,66.9
1013,Oxford,1937,5,17.5,8.2,66.7
1014,Oxford,1937,6,20.0,10.0,39.8
1015,Oxford,1937,7,21.2,12.6,35.2
1016,Oxford,1937,8,23.6,12.5,11.2
1017,Oxford,1937,9,19.3,9.1,50.4
1018,Oxford,1937,10,14.8,7.2,68.6
1019,Oxford,1937,11,8.6,1.6,31.0
1020,Oxford,1937,12,6.0,0.7,48.5
1021,Oxford,1938,1,8.8,3.4,67.3
1022,Oxford,1938,2,8.2,2.0,21.3
1023,Oxford,1938,3,15.5,4.3,8.9
1024,Oxford,1938,4,13.0,2.5,2.7
1025,Oxford,1938,5,15.9,6.5,50.1
1026,Oxford,1938,6,20.3,10.8,24.3
1027,Oxford,1938,7,21.0,11.7,30.4
1028,Oxford,1938,8,21.9,12.6,91.8
1029,Oxford,1938,9,19.0,10.1,54.5
1030,Oxford,1938,10,14.7,7.1,72.0
1031,Oxford,1938,11,12.9,6.9,80.6
1032,Oxford,1938,12,7.2,1.5,73.5
1033,Oxford,1939,1,7.4,2.3,113.0
1034,Oxford,1939,2,9.5,2.8,26.6
1035,Oxford,1939,3,9.6,2.8,40.0
1036,Oxford,1939,4,14.1,4.9,76.8
1037,Oxford,1939,5,16.3,7.3,30.1
1038,Oxford,1939,6,19.5,9.7,49.9
1039,Oxford,1939,7,19.8,12.1,106.2
1040,Oxford,1939,8,21.5,12.4,42.6
1041,Oxford,1939,9,19.3,10.8,13.8
1042,Oxford,1939,10,12.5,5.2,134.0
1043,Oxford,1939,11,12.3,6.5,104.3
1044,Oxford,1939,12,5.6,0.6,36.3
1045,Oxford,1940,1,1.9,-4.6,74.2
1046,Oxford,1940,2,5.6,0.2,55.8
1047,Oxford,1940,3,10.8,2.5,64.3
1048,Oxford,1940,4,13.9,5.0,45.2
1049,Oxford,1940,5,18.6,7.8,38.0
1050,Oxford,1940,6,22.6,11.1,15.3
1051,Oxford,1940,7,20.5,11.1,61.0
1052,Oxford,1940,8,22.1,11.1,1.8
1053,Oxford,1940,9,19.2,8.6,24.1
1054,Oxford,1940,10,13.9,6.0,67.1
1055,Oxford,1940,11,10.3,4.3,175.5
1056,Oxford,1940,12,6.6,0.8,32.8
1057,Oxford,1941,1,3.0,-1.2,64.4
1058,Oxford,1941,2,7.3,1.3,63.9
1059,Oxford,1941,3,9.4,1.4,64.5
1060,Oxford,1941,4,11.2,3.1,26.3
1061,Oxford,1941,5,14.1,5.0,43.7
1062,Oxford,1941,6,21.0,10.9,52.9
1063,Oxford,1941,7,23.6,13.1,112.7
1064,Oxford,1941,8,19.3,11.3,85.1
1065,Oxford,1941,9,19.0,10.4,10.6
1066,Oxford,1941,10,14.7,6.4,28.8
1067,Oxford,1941,11,10.0,4.2,66.6
1068,Oxford,1941,12,8.3,2.7,29.8
1069,Oxford,1942,1,3.5,-2.0,87.5
1070,Oxford,1942,2,2.8,-2.6,16.8
1071,Oxford,1942,3,9.4,1.9,60.3
1072,Oxford,1942,4,14.3,5.1,26.0
1073,Oxford,1942,5,16.8,6.8,78.8
1074,Oxford,1942,6,21.5,9.5,4.1
1075,Oxford,1942,7,20.9,11.8,46.8
1076,Oxford,1942,8,21.8,12.8,94.2
1077,Oxford,1942,9,18.6,10.0,28.4
1078,Oxford,1942,10,14.6,7.3,89.4
1079,Oxford,1942,11,8.4,1.9,50.0
1080,Oxford,1942,12,9.4,4.7,85.9
1081,Oxford,1943,1,8.3,2.9,96.5
1082,Oxford,1943,2,9.5,2.7,23.7
1083,Oxford,1943,3,11.7,2.2,19.6
1084,Oxford,1943,4,16.2,6.9,25.7
1085,Oxford,1943,5,18.2,7.7,57.4
1086,Oxford,1943,6,20.1,10.3,43.0
1087,Oxford,1943,7,23.0,11.9,25.0
1088,Oxford,1943,8,21.8,12.4,56.9
1089,Oxford,1943,9,18.8,9.2,44.0
1090,Oxford,1943,10,15.0,6.8,62.0
1091,Oxford,1943,11,9.6,3.1,35.1
1092,Oxford,1943,12,6.3,0.7,26.0
1093,Oxford,1944,1,9.2,3.0,36.3
1094,Oxford,1944,2,6.4,0.9,23.2
1095,Oxford,1944,3,10.3,1.2,6.5
1096,Oxford,1944,4,15.8,6.1,36.2
1097,Oxford,1944,5,18.3,6.5,18.1
1098,Oxford,1944,6,19.0,9.6,52.2
1099,Oxford,1944,7,21.5,13.1,56.2
1100,Oxford,1944,8,23.2,13.0,49.0
1101,Oxford,1944,9,17.9,8.6,64.8
1102,Oxford,1944,10,13.2,6.6,85.6
1103,Oxford,1944,11,9.8,3.6,91.0
1104,Oxford,1944,12,6.0,0.8,40.5
1105,Oxford,1945,1,3.2,-2.0,49.9
1106,Oxford,1945,2,10.9,4.7,46.8
1107,Oxford,1945,3,13.1,3.9,20.4
1108,Oxford,1945,4,16.1,5.6,32.6
1109,Oxford,1945,5,18.0,8.2,54.0
1110,Oxford,1945,6,19.7,10.8,66.2
1111,Oxford,1945,7,22.1,12.8,52.0
1112,Oxford,1945,8,21.3,11.7,37.2
1113,Oxford,1945,9,18.6,11.5,47.5
1114,Oxford,1945,10,16.5,8.0,69.4
1115,Oxford,1945,11,10.0,4.4,4.8
1116,Oxford,1945,12,8.1,2.5,88.9
1117,Oxford,1946,1,5.9,0.1,35.2
1118,Oxford,1946,2,9.4,4.0,56.1
1119,Oxford,1946,3,9.6,1.3,24.4
1120,Oxford,1946,4,16.1,5.0,34.4
1121,Oxford,1946,5,15.7,6.2,78.6
1122,Oxford,1946,6,18.1,9.5,58.3
1123,Oxford,1946,7,22.3,12.7,32.2
1124,Oxford,1946,8,20.1,11.4,92.2
1125,Oxford,1946,9,18.4,11.0,85.4
1126,Oxford,1946,10,13.7,7.1,20.2
1127,Oxford,1946,11,11.2,5.7,114.1
1128,Oxford,1946,12,6.2,-0.1,53.8
1129,Oxford,1947,1,4.9,-0.6,35.2
1130,Oxford,1947,2,-0.2,-4.4,42.5
1131,Oxford,1947,3,7.7,1.3,132.9
1132,Oxford,1947,4,13.8,5.2,47.0
1133,Oxford,1947,5,19.2,9.0,47.9
1134,Oxford,1947,6,21.5,11.4,27.4
1135,Oxford,1947,7,22.6,13.6,43.2
1136,Oxford,1947,8,25.8,13.1,15.0
1137,Oxford,1947,9,20.7,11.1,29.3
1138,Oxford,1947,10,15.8,5.6,10.5
1139,Oxford,1947,11,10.9,4.6,32.2
1140,Oxford,1947,12,8.1,2.8,44.9
1141,Oxford,1948,1,9.1,3.2,127.3
1142,Oxford,1948,2,7.9,2.2,22.6
1143,Oxford,1948,3,14.0,3.5,18.5
1144,Oxford,1948,4,14.8,4.4,42.6
1145,Oxford,1948,5,17.5,6.5,126.0
1146,Oxford,1948,6,18.5,9.9,53.7
1147,Oxford,1948,7,21.1,12.1,21.7
1148,Oxford,1948,8,20.1,11.9,87.3
1149,Oxford,1948,9,19.1,10.7,63.1
1150,Oxford,1948,10,14.3,6.4,59.3
1151,Oxford,1948,11,10.5,4.2,38.3
1152,Oxford,1948,12,9.1,3.4,68.7
1153,Oxford,1949,1,8.6,3.1,23.4
1154,Oxford,1949,2,10.3,1.6,25.8
1155,Oxford,1949,3,9.0,1.7,43.2
